image_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,make,make_id,class_name,class_id
11411.jpg,16,115,445,269,Hyundai,3,Hyundai Accent Sedan 2012,2
11412.jpg,43,128,409,284,Audi,0,Audi TT RS Coupe 2012,84
11413.jpg,35,75,351,212,Honda,30,Honda Odyssey Minivan 2012,24
11414.jpg,167,147,478,325,Audi,0,Audi S4 Sedan 2007,98
11415.jpg,7,26,392,225,Nissan,16,Nissan NV Passenger Van 2012,186
11416.jpg,203,191,1278,812,Audi,0,Audi S4 Sedan 2007,98
11417.jpg,17,70,527,294,Mercedes-Benz,31,Mercedes-Benz E-Class Sedan 2012,40
11418.jpg,37,53,546,315,Audi,0,Audi S4 Sedan 2007,132
11419.jpg,18,28,422,280,Acura,1,Acura TL Type-S 2008,143
11420.jpg,4,14,499,305,Chrysler,13,Chrysler Sebring Convertible 2010,196
11421.jpg,545,333,1496,977,Chevrolet,7,Chevrolet Corvette ZR1 2012,140
11422.jpg,210,257,2274,1379,Geo,5,Geo Metro Convertible 1993,46
11423.jpg,81,127,1539,1344,Cadillac,27,Cadillac Escalade EXT Crew Cab 2007,132
11424.jpg,31,20,592,352,Chrysler,13,Chrysler Crossfire Convertible 2008,84
11425.jpg,38,29,615,445,Mercedes-Benz,31,Mercedes-Benz E-Class Sedan 2012,189
11426.jpg,50,48,611,453,FIAT,40,FIAT 500 Abarth 2012,79
11427.jpg,37,65,612,367,Audi,0,Audi S5 Convertible 2012,15
11428.jpg,52,267,544,526,Suzuki,17,Suzuki Kizashi Sedan 2012,183
11429.jpg,80,121,581,329,FIAT,40,FIAT 500 Abarth 2012,41
11430.jpg,83,67,504,309,Suzuki,17,Suzuki SX4 Sedan 2012,166
11431.jpg,88,1,588,316,Ford,4,Ford Freestar Minivan 2007,48
11432.jpg,18,86,571,324,Hyundai,3,Hyundai Sonata Sedan 2012,35
11433.jpg,172,227,644,432,Jaguar,32,Jaguar XK XKR 2012,14
11434.jpg,30,87,963,629,Buick,8,Buick Enclave SUV 2012,137
11435.jpg,217,151,596,423,GMC,15,GMC Acadia SUV 2012,56
11436.jpg,125,39,624,442,Buick,8,Buick Verano Sedan 2012,132
11437.jpg,23,34,405,243,Mercedes-Benz,31,Mercedes-Benz Sprinter Van 2012,100
11438.jpg,57,17,484,335,Toyota,9,Toyota Corolla Sedan 2012,34
11439.jpg,1,92,714,575,Toyota,9,Toyota Corolla Sedan 2012,91
11440.jpg,76,197,730,419,Lincoln,43,Lincoln Town Car Sedan 2011,171
11441.jpg,111,260,636,524,HUMMER,28,HUMMER H2 SUT Crew Cab 2009,160
11442.jpg,6,34,298,210,Hyundai,3,Hyundai Genesis Sedan 2012,35
11443.jpg,28,37,233,156,Dodge,2,Dodge Charger Sedan 2012,41
11444.jpg,41,164,619,383,Bentley,25,Bentley Mulsanne Sedan 2011,191
11445.jpg,1,32,767,688,BMW,14,BMW M6 Convertible 2010,171
11446.jpg,49,40,565,401,HUMMER,28,HUMMER H3T Crew Cab 2010,165
11447.jpg,23,145,603,410,Audi,0,Audi S6 Sedan 2011,155
11448.jpg,228,140,831,412,Chevrolet,7,Chevrolet Corvette ZR1 2012,63
11449.jpg,11,24,630,374,Volvo,10,Volvo 240 Sedan 1993,87
11450.jpg,24,43,398,325,Acura,1,Acura RL Sedan 2012,110
11451.jpg,72,53,317,207,Daewoo,47,Daewoo Nubira Wagon 2002,195
11452.jpg,33,148,598,368,Chrysler,13,Chrysler Crossfire Convertible 2008,7
11453.jpg,7,151,1015,644,Audi,0,Audi TTS Coupe 2012,122
11454.jpg,30,90,764,540,BMW,14,BMW X5 SUV 2007,179
11455.jpg,22,142,474,326,Acura,1,Acura TL Sedan 2012,8
11456.jpg,40,183,548,368,Aston,29,Aston Martin Virage Coupe 2012,111
11457.jpg,21,55,283,223,Dodge,2,Dodge Caliber Wagon 2012,13
11458.jpg,12,168,612,347,Honda,30,Honda Accord Sedan 2012,16
11459.jpg,38,54,593,431,Dodge,2,Dodge Ram Pickup 3500 Quad Cab 2009,82
11460.jpg,300,221,685,418,Dodge,2,Dodge Ram Pickup 3500 Crew Cab 2010,7
11461.jpg,32,32,438,394,BMW,14,BMW ActiveHybrid 5 Sedan 2012,2
11462.jpg,102,84,534,440,Hyundai,3,Hyundai Accent Sedan 2012,119
11463.jpg,19,35,242,174,Hyundai,3,Hyundai Sonata Hybrid Sedan 2012,125
11464.jpg,24,53,241,151,Ford,4,Ford Expedition EL SUV 2009,69
11465.jpg,8,59,498,266,Hyundai,3,Hyundai Elantra Sedan 2007,16
11466.jpg,18,16,288,201,Aston,29,Aston Martin Virage Coupe 2012,127
11467.jpg,111,209,934,501,Jeep,26,Jeep Grand Cherokee SUV 2012,151
11468.jpg,74,97,648,393,Chrysler,13,Chrysler 300 SRT-8 2010,59
11469.jpg,185,116,920,485,Acura,1,Acura RL Sedan 2012,165
11470.jpg,32,28,730,512,Volvo,10,Volvo 240 Sedan 1993,167
11471.jpg,53,142,385,250,Dodge,2,Dodge Caliber Wagon 2012,36
11472.jpg,46,16,368,300,Mercedes-Benz,31,Mercedes-Benz S-Class Sedan 2012,88
11473.jpg,13,55,618,435,Dodge,2,Dodge Journey SUV 2012,87
11474.jpg,130,277,1267,859,Audi,0,Audi S5 Coupe 2012,46
11475.jpg,10,7,964,491,Audi,0,Audi V8 Sedan 1994,81
11476.jpg,1,70,487,320,Mazda,45,Mazda Tribute SUV 2011,127
11477.jpg,16,37,219,168,Chevrolet,7,Chevrolet Impala Sedan 2007,177
11478.jpg,14,81,615,420,Chevrolet,7,Chevrolet Silverado 1500 Regular Cab 2012,172
11479.jpg,120,105,528,310,Chevrolet,7,Chevrolet Corvette Ron Fellows Edition Z06 2007,42
11480.jpg,26,116,433,275,Lincoln,43,Lincoln Town Car Sedan 2011,85
11481.jpg,3,1,497,225,Honda,30,Honda Odyssey Minivan 2012,186
11482.jpg,288,198,1645,874,Ferrari,20,Ferrari 458 Italia Convertible 2012,167
11483.jpg,82,177,969,659,GMC,15,GMC Yukon Hybrid SUV 2012,37
11484.jpg,43,164,997,663,Toyota,9,Toyota 4Runner SUV 2012,96
11485.jpg,13,38,236,192,Volkswagen,12,Volkswagen Golf Hatchback 1991,196
11486.jpg,31,99,412,232,Ram,35,Ram C-V Cargo Van Minivan 2012,51
11487.jpg,57,77,595,379,GMC,15,GMC Terrain SUV 2012,73
11488.jpg,24,28,416,289,Ford,4,Ford E-Series Wagon Van 2012,20
11489.jpg,96,159,427,329,Mitsubishi,6,Mitsubishi Lancer Sedan 2012,194
11490.jpg,34,88,968,640,GMC,15,GMC Savana Van 2012,168
11491.jpg,152,115,469,227,Ford,4,Ford Ranger SuperCab 2011,38
11492.jpg,7,30,253,167,Hyundai,3,Hyundai Genesis Sedan 2012,121
11493.jpg,26,104,632,392,Chevrolet,7,Chevrolet Camaro Convertible 2012,25
11494.jpg,38,42,263,147,Hyundai,3,Hyundai Genesis Sedan 2012,104
11495.jpg,104,145,1203,765,Aston,29,Aston Martin V8 Vantage Coupe 2012,63
11496.jpg,40,81,394,227,Dodge,2,Dodge Ram Pickup 3500 Crew Cab 2010,67
11497.jpg,20,89,444,256,Rolls-Royce,23,Rolls-Royce Phantom Drophead Coupe Convertible 2012,49
11498.jpg,81,68,612,414,BMW,14,BMW 1 Series Coupe 2012,155
11499.jpg,10,12,256,175,Ford,4,Ford F-150 Regular Cab 2007,67
11500.jpg,51,197,937,563,Chrysler,13,Chrysler 300 SRT-8 2010,192
11501.jpg,19,14,434,259,Honda,30,Honda Accord Sedan 2012,179
11502.jpg,8,159,466,357,Chevrolet,7,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,181
11503.jpg,17,42,469,344,Suzuki,17,Suzuki Kizashi Sedan 2012,69
11504.jpg,98,163,747,495,Lamborghini,41,Lamborghini Reventon Coupe 2008,26
11505.jpg,32,60,626,410,Mercedes-Benz,31,Mercedes-Benz E-Class Sedan 2012,37
11506.jpg,75,5,552,353,BMW,14,BMW 3 Series Wagon 2012,149
11507.jpg,167,267,763,623,Bentley,25,Bentley Arnage Sedan 2009,88
11508.jpg,22,63,441,259,GMC,15,GMC Yukon Hybrid SUV 2012,125
11509.jpg,40,91,1504,983,Acura,1,Acura TL Sedan 2012,123
11510.jpg,70,61,720,537,GMC,15,GMC Acadia SUV 2012,186
11511.jpg,32,125,762,503,Ford,4,Ford F-150 Regular Cab 2012,20
11512.jpg,25,42,552,326,Aston,29,Aston Martin Virage Convertible 2012,177
11513.jpg,154,313,963,623,Daewoo,47,Daewoo Nubira Wagon 2002,157
11514.jpg,187,235,934,604,Ford,4,Ford Ranger SuperCab 2011,31
11515.jpg,5,115,545,338,Toyota,9,Toyota Corolla Sedan 2012,76
11516.jpg,13,80,288,178,Chevrolet,7,Chevrolet Silverado 2500HD Regular Cab 2012,47
11517.jpg,26,56,389,248,Chevrolet,7,Chevrolet Avalanche Crew Cab 2012,77
11518.jpg,56,99,392,239,Infiniti,22,Infiniti QX56 SUV 2011,162
11519.jpg,147,38,897,696,Hyundai,3,Hyundai Veracruz SUV 2012,121
11520.jpg,14,39,278,206,Cadillac,27,Cadillac CTS-V Sedan 2012,51
11521.jpg,18,102,630,433,HUMMER,28,HUMMER H2 SUT Crew Cab 2009,71
11522.jpg,7,50,256,145,Spyker,18,Spyker C8 Coupe 2009,109
11523.jpg,67,227,1005,746,Daewoo,47,Daewoo Nubira Wagon 2002,8
11524.jpg,20,17,251,179,Ferrari,20,Ferrari 458 Italia Convertible 2012,108
11525.jpg,78,111,589,392,Suzuki,17,Suzuki Kizashi Sedan 2012,155
11526.jpg,297,346,995,584,Ford,4,Ford E-Series Wagon Van 2012,192
11527.jpg,15,44,245,184,Suzuki,17,Suzuki SX4 Hatchback 2012,19
11528.jpg,17,93,233,231,Dodge,2,Dodge Caliber Wagon 2012,85
11529.jpg,3,2,495,228,Jeep,26,Jeep Liberty SUV 2012,186
11530.jpg,25,10,584,404,BMW,14,BMW X5 SUV 2007,101
11531.jpg,29,55,233,142,Daewoo,47,Daewoo Nubira Wagon 2002,92
11532.jpg,70,85,955,681,Volkswagen,12,Volkswagen Beetle Hatchback 2012,137
11533.jpg,17,11,240,160,Mercedes-Benz,31,Mercedes-Benz E-Class Sedan 2012,109
11534.jpg,21,198,629,441,Land,19,Land Rover LR2 SUV 2012,10
11535.jpg,139,76,358,216,Lamborghini,41,Lamborghini Diablo Coupe 2001,93
11536.jpg,35,346,1237,736,Dodge,2,Dodge Journey SUV 2012,164
11537.jpg,125,645,1845,1421,Dodge,2,Dodge Caravan Minivan 1997,1
11538.jpg,20,321,1003,621,Bentley,25,Bentley Continental Flying Spur Sedan 2007,164
11539.jpg,279,258,1390,886,Isuzu,33,Isuzu Ascender SUV 2008,93
11540.jpg,53,130,471,304,GMC,15,GMC Yukon Hybrid SUV 2012,165
11541.jpg,24,110,618,369,smart,39,smart fortwo Convertible 2012,96
11542.jpg,102,117,524,328,Audi,0,Audi S4 Sedan 2012,103
11543.jpg,140,61,482,283,Hyundai,3,Hyundai Santa Fe SUV 2012,35
11544.jpg,71,111,558,356,Chevrolet,7,Chevrolet Express Cargo Van 2007,134
11545.jpg,39,112,753,462,Fisker,21,Fisker Karma Sedan 2012,62
11546.jpg,7,48,294,179,Ram,35,Ram C-V Cargo Van Minivan 2012,29
11547.jpg,82,53,438,306,Hyundai,3,Hyundai Sonata Sedan 2012,137
11548.jpg,19,116,517,316,Bentley,25,Bentley Continental GT Coupe 2007,41
11549.jpg,104,1,533,476,Acura,1,Acura RL Sedan 2012,166
11550.jpg,39,24,577,316,Buick,8,Buick Rainier SUV 2007,180
11551.jpg,8,28,263,142,Buick,8,Buick Regal GS 2012,128
11552.jpg,101,149,436,285,Toyota,9,Toyota Sequoia SUV 2012,56
11553.jpg,90,408,1510,866,Bugatti,38,Bugatti Veyron 16.4 Convertible 2009,144
11554.jpg,127,59,449,284,Ferrari,20,Ferrari FF Coupe 2012,138
11555.jpg,36,62,246,132,Eagle,46,Eagle Talon Hatchback 1998,67
11556.jpg,37,53,982,725,Rolls-Royce,23,Rolls-Royce Phantom Sedan 2012,20
11557.jpg,123,373,1196,827,Chevrolet,7,Chevrolet Express Cargo Van 2007,42
11558.jpg,15,18,204,120,Hyundai,3,Hyundai Accent Sedan 2012,151
11559.jpg,7,82,648,417,Hyundai,3,Hyundai Genesis Sedan 2012,84
11560.jpg,71,90,433,290,Chevrolet,7,Chevrolet Traverse SUV 2012,176
11561.jpg,45,62,247,190,Honda,30,Honda Odyssey Minivan 2012,5
11562.jpg,19,109,585,409,Dodge,2,Dodge Durango SUV 2007,13
11563.jpg,25,19,324,183,Volkswagen,12,Volkswagen Golf Hatchback 1991,180
11564.jpg,12,5,282,161,Bentley,25,Bentley Continental GT Coupe 2012,90
11565.jpg,48,72,590,378,Chrysler,13,Chrysler Sebring Convertible 2010,45
11566.jpg,207,177,581,343,Audi,0,Audi S5 Coupe 2012,25
11567.jpg,17,533,637,905,Suzuki,17,Suzuki Kizashi Sedan 2012,170
11568.jpg,6,98,691,450,Cadillac,27,Cadillac SRX SUV 2012,194
11569.jpg,36,93,521,319,Audi,0,Audi S4 Sedan 2012,43
11570.jpg,16,62,384,257,Toyota,9,Toyota Sequoia SUV 2012,68
11571.jpg,44,89,278,201,Aston,29,Aston Martin V8 Vantage Convertible 2012,22
11572.jpg,25,79,492,369,Dodge,2,Dodge Dakota Crew Cab 2010,114
11573.jpg,7,66,475,321,Buick,8,Buick Enclave SUV 2012,16
11574.jpg,28,181,1585,961,Fisker,21,Fisker Karma Sedan 2012,191
11575.jpg,5,18,111,73,Chrysler,13,Chrysler Town and Country Minivan 2012,123
11576.jpg,180,117,500,362,Chrysler,13,Chrysler Crossfire Convertible 2008,83
11577.jpg,52,242,632,520,Tesla,42,Tesla Model S Sedan 2012,43
11578.jpg,14,79,410,289,Honda,30,Honda Accord Coupe 2012,128
11579.jpg,4,15,87,54,Chevrolet,7,Chevrolet Corvette Convertible 2012,18
11580.jpg,20,96,564,341,Audi,0,Audi S4 Sedan 2012,43
11581.jpg,94,325,1531,1099,Dodge,2,Dodge Journey SUV 2012,181
11582.jpg,47,21,620,382,Ford,4,Ford E-Series Wagon Van 2012,191
11583.jpg,9,77,376,189,Chevrolet,7,Chevrolet Silverado 2500HD Regular Cab 2012,18
11584.jpg,106,61,394,306,Chevrolet,7,Chevrolet Monte Carlo Coupe 2007,110
11585.jpg,63,138,539,321,Aston,29,Aston Martin Virage Coupe 2012,126
11586.jpg,29,101,450,265,Chevrolet,7,Chevrolet Avalanche Crew Cab 2012,62
11587.jpg,31,37,238,164,Audi,0,Audi V8 Sedan 1994,86
11588.jpg,8,6,241,142,Chrysler,13,Chrysler PT Cruiser Convertible 2008,95
11589.jpg,13,113,243,191,Bentley,25,Bentley Continental Flying Spur Sedan 2007,22
11590.jpg,5,29,257,183,Lamborghini,41,Lamborghini Diablo Coupe 2001,162
11591.jpg,40,88,468,290,Suzuki,17,Suzuki Aerio Sedan 2007,52
11592.jpg,11,45,487,246,Suzuki,17,Suzuki Aerio Sedan 2007,78
11593.jpg,12,60,294,185,Ferrari,20,Ferrari FF Coupe 2012,22
11594.jpg,31,114,460,325,Suzuki,17,Suzuki Kizashi Sedan 2012,78
11595.jpg,37,31,441,318,McLaren,37,McLaren MP4-12C Coupe 2012,34
11596.jpg,73,447,1155,858,Jeep,26,Jeep Compass SUV 2012,160
11597.jpg,27,85,613,403,Infiniti,22,Infiniti G Coupe IPL 2012,82
11598.jpg,8,33,195,119,Dodge,2,Dodge Ram Pickup 3500 Quad Cab 2009,9
11599.jpg,71,124,968,569,Jeep,26,Jeep Patriot SUV 2012,41
11600.jpg,47,87,973,589,Suzuki,17,Suzuki SX4 Sedan 2012,138
11601.jpg,32,97,462,303,Daewoo,47,Daewoo Nubira Wagon 2002,27
11602.jpg,39,198,992,597,BMW,14,BMW 1 Series Coupe 2012,11
11603.jpg,29,98,613,298,Nissan,16,Nissan Juke Hatchback 2012,82
11604.jpg,128,191,894,744,Scion,34,Scion xD Hatchback 2012,83
11605.jpg,88,97,600,388,BMW,14,BMW ActiveHybrid 5 Sedan 2012,123
11606.jpg,8,95,623,375,Ford,4,Ford Freestar Minivan 2007,173
11607.jpg,33,73,760,585,Chevrolet,7,Chevrolet Corvette Ron Fellows Edition Z06 2007,119
11608.jpg,21,30,423,255,Eagle,46,Eagle Talon Hatchback 1998,44
11609.jpg,6,63,638,391,Honda,30,Honda Odyssey Minivan 2012,72
11610.jpg,20,68,618,300,Acura,1,Acura Integra Type R 2001,186
11611.jpg,30,152,602,421,Honda,30,Honda Odyssey Minivan 2007,4
11612.jpg,2,142,508,429,Audi,0,Audi R8 Coupe 2012,82
11613.jpg,325,190,1627,997,Acura,1,Acura TL Type-S 2008,42
11614.jpg,16,91,676,400,Suzuki,17,Suzuki Kizashi Sedan 2012,182
11615.jpg,140,368,1973,1006,Chevrolet,7,Chevrolet Avalanche Crew Cab 2012,173
11616.jpg,67,482,638,901,BMW,14,BMW ActiveHybrid 5 Sedan 2012,23
11617.jpg,87,81,627,460,Hyundai,3,Hyundai Santa Fe SUV 2012,122
11618.jpg,754,210,1401,679,Volvo,10,Volvo C30 Hatchback 2012,148
11619.jpg,197,598,958,1005,BMW,14,BMW M5 Sedan 2010,103
11620.jpg,26,48,380,244,Chrysler,13,Chrysler Sebring Convertible 2010,178
11621.jpg,39,42,584,421,Nissan,16,Nissan 240SX Coupe 1998,148
11622.jpg,17,24,620,330,GMC,15,GMC Savana Van 2012,34
11623.jpg,21,80,437,308,GMC,15,GMC Savana Van 2012,46
11624.jpg,166,83,807,520,Dodge,2,Dodge Magnum Wagon 2008,43
11625.jpg,30,65,545,506,Ferrari,20,Ferrari California Convertible 2012,125
11626.jpg,55,107,996,721,Acura,1,Acura TSX Sedan 2012,71
11627.jpg,52,1,996,562,smart,39,smart fortwo Convertible 2012,58
11628.jpg,16,52,388,191,Audi,0,Audi S6 Sedan 2011,67
11629.jpg,59,139,1003,644,Dodge,2,Dodge Caliber Wagon 2012,172
11630.jpg,51,89,741,474,Chevrolet,7,Chevrolet HHR SS 2010,35
11631.jpg,127,88,1846,1237,Mazda,45,Mazda Tribute SUV 2011,183
11632.jpg,37,114,612,335,Mazda,45,Mazda Tribute SUV 2011,111
11633.jpg,1,329,3054,2242,Chevrolet,7,Chevrolet Cobalt SS 2010,149
11634.jpg,37,124,1003,631,Volkswagen,12,Volkswagen Golf Hatchback 1991,183
11635.jpg,24,20,259,170,Mercedes-Benz,31,Mercedes-Benz C-Class Sedan 2012,121
11636.jpg,42,112,783,424,Toyota,9,Toyota Sequoia SUV 2012,153
11637.jpg,7,104,618,405,Audi,0,Audi TT RS Coupe 2012,178
11638.jpg,57,27,535,363,Spyker,18,Spyker C8 Coupe 2009,155
11639.jpg,83,146,605,438,Hyundai,3,Hyundai Sonata Hybrid Sedan 2012,129
11640.jpg,179,165,438,271,HUMMER,28,HUMMER H3T Crew Cab 2010,29
11641.jpg,213,7,549,203,Chevrolet,7,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,119
11642.jpg,33,82,327,200,Cadillac,27,Cadillac CTS-V Sedan 2012,18
11643.jpg,43,96,265,160,Jaguar,32,Jaguar XK XKR 2012,59
11644.jpg,16,80,254,152,Volvo,10,Volvo XC90 SUV 2007,151
11645.jpg,42,118,633,333,Hyundai,3,Hyundai Elantra Sedan 2007,128
11646.jpg,200,521,986,789,Bugatti,38,Bugatti Veyron 16.4 Coupe 2009,11
11647.jpg,40,116,552,360,Volkswagen,12,Volkswagen Beetle Hatchback 2012,21
11648.jpg,15,53,355,223,Nissan,16,Nissan Juke Hatchback 2012,141
11649.jpg,134,136,991,573,BMW,14,BMW X6 SUV 2012,87
11650.jpg,209,90,684,460,Mercedes-Benz,31,Mercedes-Benz 300-Class Convertible 1993,41
11651.jpg,99,49,508,336,Chevrolet,7,Chevrolet Impala Sedan 2007,47
11652.jpg,18,162,1017,612,Volvo,10,Volvo C30 Hatchback 2012,171
11653.jpg,18,38,200,128,BMW,14,BMW X6 SUV 2012,125
11654.jpg,67,29,253,181,Infiniti,22,Infiniti QX56 SUV 2011,188
11655.jpg,9,36,293,180,Eagle,46,Eagle Talon Hatchback 1998,5
11656.jpg,147,215,1468,786,Hyundai,3,Hyundai Santa Fe SUV 2012,4
11657.jpg,101,131,674,385,Jeep,26,Jeep Compass SUV 2012,16
11658.jpg,12,52,256,186,BMW,14,BMW M3 Coupe 2012,80
11659.jpg,5,95,1022,633,Chevrolet,7,Chevrolet Express Van 2007,144
11660.jpg,91,143,582,410,Jeep,26,Jeep Patriot SUV 2012,75
11661.jpg,62,23,447,306,Nissan,16,Nissan Leaf Hatchback 2012,165
11662.jpg,266,235,773,708,Volkswagen,12,Volkswagen Golf Hatchback 1991,183
11663.jpg,32,187,948,686,Mercedes-Benz,31,Mercedes-Benz SL-Class Coupe 2009,113
11664.jpg,88,75,587,394,Toyota,9,Toyota Camry Sedan 2012,89
11665.jpg,6,1,613,447,Audi,0,Audi S5 Coupe 2012,166
11666.jpg,135,1,1982,1165,Chevrolet,7,Chevrolet Avalanche Crew Cab 2012,97
11667.jpg,43,15,248,154,Bentley,25,Bentley Mulsanne Sedan 2011,8
11668.jpg,44,243,1259,711,FIAT,40,FIAT 500 Abarth 2012,112
11669.jpg,42,51,208,146,Acura,1,Acura RL Sedan 2012,27
11670.jpg,26,90,542,298,Lamborghini,41,Lamborghini Aventador Coupe 2012,74
11671.jpg,1,22,640,230,Geo,5,Geo Metro Convertible 1993,179
11672.jpg,1,33,240,166,Buick,8,Buick Verano Sedan 2012,146
11673.jpg,74,81,476,431,BMW,14,BMW M5 Sedan 2010,85
11674.jpg,203,112,955,644,Chevrolet,7,Chevrolet Silverado 1500 Classic Extended Cab 2007,155
11675.jpg,135,247,541,447,Chevrolet,7,Chevrolet Silverado 1500 Extended Cab 2012,187
11676.jpg,220,41,653,284,Rolls-Royce,23,Rolls-Royce Ghost Sedan 2012,174
11677.jpg,6,19,231,144,Dodge,2,Dodge Ram Pickup 3500 Quad Cab 2009,17
11678.jpg,63,1,594,316,Dodge,2,Dodge Dakota Club Cab 2007,32
11679.jpg,46,28,217,141,Ferrari,20,Ferrari California Convertible 2012,162
11680.jpg,17,71,384,250,Dodge,2,Dodge Magnum Wagon 2008,92
11681.jpg,45,68,426,253,Acura,1,Acura TSX Sedan 2012,2
11682.jpg,4,98,496,322,Hyundai,3,Hyundai Sonata Hybrid Sedan 2012,36
11683.jpg,48,50,404,177,BMW,14,BMW M6 Convertible 2010,69
11684.jpg,26,102,618,382,Volvo,10,Volvo C30 Hatchback 2012,173
11685.jpg,55,59,431,220,Chevrolet,7,Chevrolet Silverado 1500 Regular Cab 2012,56
11686.jpg,135,146,827,491,Chevrolet,7,Chevrolet Corvette Ron Fellows Edition Z06 2007,140
11687.jpg,29,248,760,522,Aston,29,Aston Martin Virage Coupe 2012,20
11688.jpg,13,111,480,268,Bentley,25,Bentley Continental Supersports Conv. Convertible 2012,56
11689.jpg,68,30,336,253,Chevrolet,7,Chevrolet Silverado 1500 Extended Cab 2012,35
11690.jpg,103,167,695,467,Toyota,9,Toyota Sequoia SUV 2012,154
11691.jpg,118,131,575,336,Cadillac,27,Cadillac Escalade EXT Crew Cab 2007,14
11692.jpg,200,96,899,654,Honda,30,Honda Odyssey Minivan 2012,167
11693.jpg,181,147,741,425,Lamborghini,41,Lamborghini Aventador Coupe 2012,102
11694.jpg,51,156,601,363,Jaguar,32,Jaguar XK XKR 2012,87
11695.jpg,59,129,594,453,Aston,29,Aston Martin V8 Vantage Convertible 2012,87
11696.jpg,10,37,312,202,Volkswagen,12,Volkswagen Golf Hatchback 1991,109
11697.jpg,5,150,796,444,Ford,4,Ford F-150 Regular Cab 2012,50
11698.jpg,22,84,252,168,Dodge,2,Dodge Dakota Crew Cab 2010,119
11699.jpg,36,51,817,531,Audi,0,Audi TT Hatchback 2011,193
11700.jpg,23,23,620,450,Acura,1,Acura TL Type-S 2008,110
11701.jpg,39,50,566,413,Aston,29,Aston Martin Virage Convertible 2012,85
11702.jpg,57,155,589,426,Chevrolet,7,Chevrolet Traverse SUV 2012,37
11703.jpg,90,141,476,274,Nissan,16,Nissan Leaf Hatchback 2012,56
11704.jpg,458,408,1374,1012,Bugatti,38,Bugatti Veyron 16.4 Convertible 2009,42
11705.jpg,69,60,600,359,Chevrolet,7,Chevrolet Impala Sedan 2007,11
11706.jpg,8,67,620,268,Dodge,2,Dodge Magnum Wagon 2008,101
11707.jpg,19,39,275,161,Chevrolet,7,Chevrolet Malibu Sedan 2007,105
11708.jpg,56,152,698,427,Ram,35,Ram C-V Cargo Van Minivan 2012,179
11709.jpg,16,52,380,280,Volkswagen,12,Volkswagen Beetle Hatchback 2012,84
11710.jpg,5,113,466,360,Dodge,2,Dodge Charger Sedan 2012,107
11711.jpg,35,180,855,793,Buick,8,Buick Rainier SUV 2007,154
11712.jpg,38,163,593,342,Audi,0,Audi TT RS Coupe 2012,29
11713.jpg,23,75,283,173,Suzuki,17,Suzuki SX4 Sedan 2012,136
11714.jpg,20,100,482,310,Ford,4,Ford GT Coupe 2006,33
11715.jpg,123,86,576,408,Hyundai,3,Hyundai Azera Sedan 2012,155
11716.jpg,24,45,426,256,Dodge,2,Dodge Journey SUV 2012,102
11717.jpg,8,40,467,319,Land,19,Land Rover LR2 SUV 2012,110
11718.jpg,48,5,722,497,Volkswagen,12,Volkswagen Beetle Hatchback 2012,166
11719.jpg,57,3,615,461,Dodge,2,Dodge Ram Pickup 3500 Crew Cab 2010,8
11720.jpg,22,138,515,284,Dodge,2,Dodge Ram Pickup 3500 Crew Cab 2010,101
11721.jpg,33,50,425,303,Hyundai,3,Hyundai Elantra Touring Hatchback 2012,90
11722.jpg,122,30,491,401,Ford,4,Ford Edge SUV 2012,49
11723.jpg,80,265,1180,782,Hyundai,3,Hyundai Santa Fe SUV 2012,191
11724.jpg,1,31,636,433,HUMMER,28,HUMMER H3T Crew Cab 2010,145
11725.jpg,45,83,590,452,Jeep,26,Jeep Compass SUV 2012,65
11726.jpg,245,235,560,414,Chevrolet,7,Chevrolet Silverado 1500 Extended Cab 2012,168
11727.jpg,59,164,716,419,Acura,1,Acura TSX Sedan 2012,140
11728.jpg,276,420,1291,932,Lamborghini,41,Lamborghini Aventador Coupe 2012,112
11729.jpg,69,258,768,583,AM,36,AM General Hummer SUV 2000,188
11730.jpg,142,351,1438,975,Chevrolet,7,Chevrolet Malibu Sedan 2007,145
11731.jpg,45,26,393,263,Chevrolet,7,Chevrolet Silverado 1500 Extended Cab 2012,143
11732.jpg,34,5,288,195,BMW,14,BMW 3 Series Wagon 2012,195
11733.jpg,57,70,578,328,HUMMER,28,HUMMER H3T Crew Cab 2010,8
11734.jpg,2,35,262,142,smart,39,smart fortwo Convertible 2012,14
11735.jpg,52,340,453,700,GMC,15,GMC Acadia SUV 2012,144
11736.jpg,197,55,520,217,Chrysler,13,Chrysler Sebring Convertible 2010,96
11737.jpg,55,308,949,675,Acura,1,Acura RL Sedan 2012,192
11738.jpg,126,3,1178,813,Hyundai,3,Hyundai Veloster Hatchback 2012,180
11739.jpg,16,207,556,420,Bentley,25,Bentley Continental Supersports Conv. Convertible 2012,22
11740.jpg,247,178,1258,871,Chrysler,13,Chrysler Aspen SUV 2009,191
11741.jpg,17,158,588,401,Audi,0,Audi S4 Sedan 2012,61
11742.jpg,44,161,615,471,Audi,0,Audi S5 Convertible 2012,133
11743.jpg,108,292,1243,850,Dodge,2,Dodge Sprinter Cargo Van 2009,171
11744.jpg,252,201,1275,835,Audi,0,Audi S5 Coupe 2012,89
